"","Year","Date","Marine.Park","SectorRegion","Name","Reef","Site","Site_notes","Zone","Transect","Depth","Complexity","Total.Macroalgae","Total.HARD.CORAL","Gradient","Total","id","total","match","coral","simpD","shanH","FDis"
"1600",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 1","North Flinders","Crest",1,2,2,4,5,"45",100,"Flinders 1 Crest 1 2021",100,"yes",5,0.32,0.500402423538188,0
"1601",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 1","North Flinders","Crest",2,2,2.5,3,7,"45",100,"Flinders 1 Crest 2 2021",100,"yes",7,0.244897959183674,0.410116318288409,0.0967546066834598
"1602",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 1","North Flinders","Crest",3,2,2,5,4,"45",100,"Flinders 1 Crest 3 2021",100,"yes",4,0.375,0.562335144618808,0.112187653030152
"1603",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Slope",1,8.4,3.5,4,18,"90",100,"Flinders 2 Slope 1 2021",100,"yes",18,0.709876543209877,1.30148106838743,0.148960858757022
"1604",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Slope",2,8,3.5,6,9,"0",100,"Flinders 2 Slope 2 2021",100,"yes",9,0.765432098765432,1.52295506753132,0.115404465387536
"1605",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Slope",3,8,3,2,20,"45",100,"Flinders 2 Slope 3 2021",100,"yes",20,0.66,1.25659794352734,0.108508234584845
"1606",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Crest",1,3.5,2,3,13,"0",100,"Flinders 2 Crest 1 2021",100,"yes",13,0.674556213017751,1.31143133747324,0.161509212765565
"1607",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Crest",2,2.4,2,6,13,"0",100,"Flinders 2 Crest 2 2021",100,"yes",13,0.674556213017751,1.22028216627224,0.170671088694012
"1608",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 2","North Flinders","Crest",3,3.2,2.5,13,4,"45",100,"Flinders 2 Crest 3 2021",100,"yes",4,0.5,0.693147180559945,0.174622709130984
"1609",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Slope",1,9,2.5,24,6,"90",100,"Flinders 7 Slope 1 2021",100,"yes",6,0.277777777777778,0.450561208866305,0.0781267813192727
"1610",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Slope",2,8.6,2.5,34,4,"90",100,"Flinders 7 Slope 2 2021",100,"yes",4,0.5,0.693147180559945,0.0750778467603548
"1611",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Slope",3,9.5,3.5,51,3,"90",100,"Flinders 7 Slope 3 2021",100,"yes",3,0.444444444444444,0.636514168294813,0.0256449603215833
"1612",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Crest",1,4,3,15,7,"45",100,"Flinders 7 Crest 1 2021",100,"yes",7,0.73469387755102,1.35178399428965,0.148620684710133
"1613",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Crest",2,4,3,10,4,"45",100,"Flinders 7 Crest 2 2021",100,"yes",4,0.375,0.562335144618808,0.09397650982145
"1614",2021,"18/02/21","Coral Sea","Central Coral Sea","Morgan","Flinders","Flinders 7","North Flinders","Crest",3,4,3,6,8,"0",100,"Flinders 7 Crest 3 2021",100,"yes",8,0.375,0.562335144618808,0.13320340081708
"1615",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Slope",1,9,4,0,45,"50",100,"Holmes 2 Slope 1 2021",100,"yes",45,0.826666666666667,1.88790132095838,0.138421857900038
"1616",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Slope",2,9,3.5,7,33,"60",100,"Holmes 2 Slope 2 2021",100,"yes",33,0.800734618916437,1.72365493198139,0.147507993374447
"1617",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Slope",3,9.5,3,2,34,"45",100,"Holmes 2 Slope 3 2021",100,"yes",34,0.778546712802768,1.63146736489315,0.140997365925868
"1618",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Crest",1,2.4,3,0,24,"30",100,"Holmes 2 Crest 1 2021",100,"yes",24,0.753472222222222,1.58204995788976,0.15714952114128
"1619",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Crest",2,2,3,0,27,"30",100,"Holmes 2 Crest 2 2021",100,"yes",27,0.820301783264746,1.80072273721479,0.118008047245667
"1620",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 2","Holmes West","Crest",3,2,3,0,34,"30",100,"Holmes 2 Crest 3 2021",100,"yes",34,0.745674740484429,1.54978093663265,0.102622067960743
"1621",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Slope",1,9.5,3,10,16,"45",100,"Holmes 10 Slope 1 2021",100,"yes",16,0.703125,1.36868963762284,0.172415750517715
"1622",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Slope",2,8.5,3,3,17,"0",100,"Holmes 10 Slope 2 2021",100,"yes",17,0.768166089965398,1.52951894919827,0.170649513627857
"1623",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Slope",3,9,3,5,13,"45",100,"Holmes 10 Slope 3 2021",100,"yes",13,0.769230769230769,1.60520710745546,0.155930887106629
"1624",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Crest",1,2.5,3.5,0,25,"90",100,"Holmes 10 Crest 1 2021",100,"yes",25,0.8032,1.74493274051482,0.139943311491857
"1625",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Crest",2,2,2.5,0,16,"90",100,"Holmes 10 Crest 2 2021",100,"yes",16,0.7578125,1.5808185358593,0.171521021066019
"1626",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 10","Holmes West","Crest",3,1.5,3.5,0,28,"90",100,"Holmes 10 Crest 3 2021",100,"yes",28,0.770408163265306,1.65811412999908,0.148299345968683
"1627",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Slope",1,8.5,3,0,12,"90",100,"Holmes 1 Slope 1 2021",100,"yes",12,0.625,1.12692879480068,0.126087122147701
"1628",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Slope",2,9.3,3.5,0,16,"90",100,"Holmes 1 Slope 2 2021",100,"yes",16,0.6875,1.33166028682243,0.150505528142832
"1629",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Slope",3,9.5,2.5,1,26,"0",100,"Holmes 1 Slope 3 2021",100,"yes",26,0.781065088757396,1.69067781944463,0.154303006920655
"1630",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Crest",1,2,3,0,20,"45",100,"Holmes 1 Crest 1 2021",100,"yes",20,0.79,1.65694655002062,0.130373669218828
"1631",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Crest",2,2,3.5,0,22,"45",100,"Holmes 1 Crest 2 2021",100,"yes",22,0.822314049586777,1.80780471241153,0.150904869185048
"1632",2021,"19/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 1","Holmes West","Crest",3,1.6,2.5,0,16,"45",100,"Holmes 1 Crest 3 2021",100,"yes",16,0.7421875,1.46147212930402,0.161771602028472
"1633",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Slope",1,8.5,3,22,5,"90",100,"Holmes 5 Slope 1 2021",100,"yes",5,0.48,0.673011667009257,0.0317296839390309
"1634",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Slope",2,9.5,3,19,10,"90",100,"Holmes 5 Slope 2 2021",100,"yes",10,0.64,1.16828245017656,0.10645909380354
"1635",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Slope",3,8.5,3,5,14,"90",100,"Holmes 5 Slope 3 2021",100,"yes",14,0.683673469387755,1.23965939205439,0.11502840600217
"1636",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Crest",1,2.5,2.5,9,4,"0",100,"Holmes 5 Crest 1 2021",100,"yes",4,0.75,1.38629436111989,0.126341718177777
"1637",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Crest",2,2.3,3,15,4,"90",100,"Holmes 5 Crest 2 2021",100,"yes",4,0.5,0.693147180559945,0.179607089433318
"1638",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 5","Holmes East","Crest",3,2.5,3,8,4,"90",100,"Holmes 5 Crest 3 2021",100,"yes",4,0.625,1.03972077083992,0.159503820193347
"1639",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Slope",1,9,3.5,0,16,"90",100,"Holmes 6 Slope 1 2021",100,"yes",16,0.71875,1.39173976951833,0.15576096969029
"1640",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Slope",2,9.3,3.5,1,14,"90",100,"Holmes 6 Slope 2 2021",100,"yes",14,0.642857142857143,1.17099712611621,0.176852393863596
"1641",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Slope",3,9.5,3,5,12,"45",100,"Holmes 6 Slope 3 2021",100,"yes",12,0.680555555555556,1.2366848691405,0.161019933202368
"1642",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Crest",1,3.5,2.5,0,10,"45",100,"Holmes 6 Crest 1 2021",100,"yes",10,0.46,0.801818552543337,0.0967685803318839
"1643",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Crest",2,3,2,0,9,"45",100,"Holmes 6 Crest 2 2021",100,"yes",9,0.641975308641975,1.06085694715802,0.108606607466564
"1644",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 6","Holmes East","Crest",3,3,2.5,0,12,"45",100,"Holmes 6 Crest 3 2021",100,"yes",12,0.652777777777778,1.19884931291362,0.127301235650255
"1645",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Slope",1,9,3.5,7,10,"60",100,"Holmes 7 Slope 1 2021",100,"yes",10,0.6,1.22752941145721,0.10288927275018
"1646",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Slope",2,9,3,5,18,"90",100,"Holmes 7 Slope 2 2021",100,"yes",18,0.790123456790123,1.66679610375721,0.154278201144629
"1647",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Slope",3,9,3.5,2,23,"90",100,"Holmes 7 Slope 3 2021",100,"yes",23,0.756143667296786,1.57896470065415,0.154694944890268
"1648",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Crest",1,5,2.5,2,21,"0",100,"Holmes 7 Crest 1 2021",100,"yes",21,0.630385487528345,1.21053676261531,0.105568387926872
"1649",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Crest",2,4.5,2.5,1,33,"90",100,"Holmes 7 Crest 2 2021",100,"yes",33,0.629935720844812,1.22130917938137,0.129213339558246
"1650",2021,"21/02/21","Coral Sea","Central Coral Sea","Morgan","Holmes","Holmes 7","Holmes East","Crest",3,4.5,2,1,42,"0",100,"Holmes 7 Crest 3 2021",100,"yes",42,0.595238095238095,1.14913234406011,0.150920402831501
"1651",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Slope",1,9,3.5,1,44,"90",100,"Bougainville 1 Slope 1 2021",100,"yes",44,0.665289256198347,1.2493181584805,0.106814227289828
"1652",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Slope",2,9,3.5,5,67,"90",100,"Bougainville 1 Slope 2 2021",100,"yes",67,0.663844954332814,1.35718149759479,0.116834458359815
"1653",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Slope",3,9,4,10,65,"20",100,"Bougainville 1 Slope 3 2021",100,"yes",65,0.742721893491124,1.63443561406704,0.125976392816709
"1654",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Crest",1,2.5,3,0,22,"45",100,"Bougainville 1 Crest 1 2021",100,"yes",22,0.557851239669422,1.13580480777387,0.154204379771054
"1655",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Crest",2,3,2.5,0,13,"45",100,"Bougainville 1 Crest 2 2021",100,"yes",13,0.390532544378698,0.793730055158425,0.104880601786897
"1656",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 1","","Crest",3,2.5,2.5,0,10,"45",100,"Bougainville 1 Crest 3 2021",100,"yes",10,0.64,1.05492016798614,0.18059103678858
"1657",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Slope",1,9,3.5,0,53,"90",100,"Bougainville 5 Slope 1 2021",100,"yes",53,0.704877180491278,1.38964855995556,0.149702504876694
"1658",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Slope",2,8.5,3,0,43,"45",100,"Bougainville 5 Slope 2 2021",100,"yes",43,0.678204434829638,1.2799480612741,0.166935819760038
"1659",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Slope",3,9.7,3,0,54,"90",100,"Bougainville 5 Slope 3 2021",100,"yes",54,0.759945130315501,1.59250743767013,0.153313795621335
"1660",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Crest",1,3,2.5,0,16,"10",100,"Bougainville 5 Crest 1 2021",100,"yes",16,0.640625,1.22991860376421,0.170712877724947
"1661",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Crest",2,3,2,0,16,"10",100,"Bougainville 5 Crest 2 2021",100,"yes",16,0.5703125,1.16018624397852,0.125293851408028
"1662",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 5","","Crest",3,2.6,1.5,0,15,"10",100,"Bougainville 5 Crest 3 2021",100,"yes",15,0.231111111111111,0.392674467227552,0.0487212014190461
"1663",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Slope",1,8.5,4,0,54,"120",100,"Bougainville 4 Slope 1 2021",100,"yes",54,0.795610425240055,1.71444339144724,0.116194249011586
"1664",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Slope",2,9,4.5,0,57,"90",100,"Bougainville 4 Slope 2 2021",100,"yes",57,0.831024930747922,1.8888576984469,0.137037770376337
"1665",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Slope",3,9.6,4,0,47,"120",100,"Bougainville 4 Slope 3 2021",100,"yes",47,0.830239927569036,1.78221068856783,0.141333666492939
"1666",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Crest",1,2,2,0,21,"45",100,"Bougainville 4 Crest 1 2021",100,"yes",21,0.326530612244898,0.618940743856973,0.0870887868404404
"1667",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Crest",2,2,3.5,0,18,"30",100,"Bougainville 4 Crest 2 2021",100,"yes",18,0.512345679012346,0.82773815699892,0.163597267899739
"1668",2021,"22/02/21","Coral Sea","Northern Coral Sea","Morgan","Bougainville","Bougainville 4","","Crest",3,2.3,3,0,18,"30",100,"Bougainville 4 Crest 3 2021",100,"yes",18,0.475308641975309,0.786701237916914,0.144235964147429
"1669",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Slope",1,7,2,0,21,"90",100,"Osprey 6 Slope 1 2021",100,"yes",21,0.798185941043084,1.72839097638901,0.166929359393414
"1670",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Slope",2,8,2,0,11,"0",100,"Osprey 6 Slope 2 2021",100,"yes",11,0.628099173553719,1.16851840574309,0.102173979413235
"1671",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Slope",3,8.6,2,5,13,"0",100,"Osprey 6 Slope 3 2021",100,"yes",13,0.72189349112426,1.52470739303014,0.139274581861562
"1672",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Crest",1,2.5,2,9,24,"0",100,"Osprey 6 Crest 1 2021",100,"yes",24,0.690972222222222,1.3422673044417,0.147489762434823
"1673",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Crest",2,2.5,2.5,1,18,"30",100,"Osprey 6 Crest 2 2021",100,"yes",18,0.67283950617284,1.32966134885476,0.0970512806803279
"1674",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 6","North side of lagoon entrance","Crest",3,3,2.5,0,13,"30",100,"Osprey 6 Crest 3 2021",100,"yes",13,0.745562130177515,1.47913280742964,0.131930661961135
"1675",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Slope",1,9,3,4,15,"90",100,"Osprey 7 Slope 1 2021",100,"yes",15,0.337777777777778,0.62770525719715,0.109485785116726
"1676",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Slope",2,7,2.5,1,20,"45",100,"Osprey 7 Slope 2 2021",100,"yes",20,0.34,0.639031859650177,0.075311879264773
"1677",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Slope",3,7,2,2,19,"0",100,"Osprey 7 Slope 3 2021",100,"yes",19,0.581717451523546,1.05968466737315,0.0898929641096511
"1678",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Crest",1,2.5,2.5,3,23,"0",100,"Osprey 7 Crest 1 2021",100,"yes",23,0.703213610586011,1.40912941612615,0.152430217121229
"1679",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Crest",2,2.5,2,5,8,"30",100,"Osprey 7 Crest 2 2021",100,"yes",8,0.71875,1.32088834314932,0.131738946433936
"1680",2021,"23/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 7","South side of lagoon entrance","Crest",3,3,2,4,12,"0",100,"Osprey 7 Crest 3 2021",100,"yes",12,0.722222222222222,1.42412991734677,0.147343806577515
"1681",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Slope",1,9.5,3.5,0,35,"90",100,"Osprey 9 Slope 1 2021",100,"yes",35,0.796734693877551,1.71419295592407,0.151107230445439
"1682",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Slope",2,8.8,3.5,0,48,"45",100,"Osprey 9 Slope 2 2021",100,"yes",48,0.827256944444444,1.83726024992718,0.14810559187348
"1683",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Slope",3,9.1,3.5,0,31,"60",100,"Osprey 9 Slope 3 2021",100,"yes",31,0.822060353798127,1.84249283899103,0.151297842958423
"1684",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Crest",1,3.8,3,0,21,"10",100,"Osprey 9 Crest 1 2021",100,"yes",21,0.784580498866213,1.7404229544469,0.126707869917607
"1685",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Crest",2,3,2,0,17,"10",100,"Osprey 9 Crest 2 2021",100,"yes",17,0.685121107266436,1.23240522346579,0.105547137297922
"1686",2021,"24/02/21","Coral Sea","Northern Coral Sea","Morgan","Osprey","Osprey 9","North Horn","Crest",3,2.5,3,0,17,"0",100,"Osprey 9 Crest 3 2021",100,"yes",17,0.698961937716263,1.44691898293633,0.116094543957802
"1687",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Slope",1,8,3.5,6,19,"30",100,"Day 1 Slope 1 2021",100,"yes",19,0.714681440443213,1.51129470835644,0.138805690171642
"1688",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Slope",2,9,4,4,9,"45",100,"Day 1 Slope 2 2021",100,"yes",9,0.691358024691358,1.27302833658963,0.143330492303413
"1689",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Slope",3,8.7,3.5,6,14,"45",100,"Day 1 Slope 3 2021",100,"yes",14,0.775510204081633,1.5498260458782,0.155060516911734
"1690",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Crest",1,2,2,0,21,"0",100,"Day 1 Crest 1 2021",100,"yes",21,0.761904761904762,1.59221405940735,0.170509040987629
"1691",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Crest",2,2,2.5,0,24,"0",100,"Day 1 Crest 2 2021",100,"yes",24,0.649305555555556,1.39564443158585,0.164545363182724
"1692",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 1","","Crest",3,2.3,2,3,21,"0",100,"Day 1 Crest 3 2021",100,"yes",21,0.793650793650794,1.66237695919282,0.171548199021018
"1693",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Slope",1,9,3.5,6,23,"90",100,"Day 2 Slope 1 2021",100,"yes",23,0.782608695652174,1.6311795841744,0.153698679630749
"1694",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Slope",2,8.6,3,1,14,"90",100,"Day 2 Slope 2 2021",100,"yes",14,0.622448979591837,1.25276296849537,0.141153870306781
"1695",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Slope",3,8,3.5,1,11,"45",100,"Day 2 Slope 3 2021",100,"yes",11,0.727272727272727,1.54030582522652,0.124064272098929
"1696",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Crest",1,2.5,2,6,24,"0",100,"Day 2 Crest 1 2021",100,"yes",24,0.607638888888889,1.21246586008889,0.121741696198214
"1697",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Crest",2,3,3,2,16,"0",100,"Day 2 Crest 2 2021",100,"yes",16,0.6328125,1.33066009336289,0.153567186845268
"1698",2021,"26/02/21","GBR","Northern Great Barrier Reef","Morgan","Day","Day 2","","Crest",3,2.5,2.5,1,15,"0",100,"Day 2 Crest 3 2021",100,"yes",15,0.435555555555556,0.857174043642079,0.0976292938869042
"1699",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Slope",1,9,2,0,35,"45",100,"Escape 2 Slope 1 2021",100,"yes",35,0.844081632653061,1.97842529544225,0.161344364519547
"1700",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Slope",2,7.7,2,0,40,"0",100,"Escape 2 Slope 2 2021",100,"yes",40,0.8275,1.91235179252562,0.186056102978207
"1701",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Slope",3,8.2,3,0,41,"45",100,"Escape 2 Slope 3 2021",100,"yes",41,0.799524092801904,1.77833482028548,0.184772805908257
"1702",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Crest",1,2,2.5,0,29,"0",100,"Escape 2 Crest 1 2021",100,"yes",29,0.646848989298454,1.26014120898986,0.168920220458454
"1703",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Crest",2,2,2,0,25,"0",100,"Escape 2 Crest 2 2021",100,"yes",25,0.6368,1.3319113734195,0.151840077374236
"1704",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 2","","Crest",3,2.5,2,0,42,"0",100,"Escape 2 Crest 3 2021",100,"yes",42,0.696145124716553,1.39288143321133,0.145883192992064
"1705",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Slope",1,8.5,2.5,0,38,"45",100,"Escape 1 Slope 1 2021",100,"yes",38,0.739612188365651,1.55655216001675,0.183618416403161
"1706",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Slope",2,7.6,2.5,0,36,"0",100,"Escape 1 Slope 2 2021",100,"yes",36,0.83641975308642,1.87512185601982,0.204224441100226
"1707",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Slope",3,7.8,2,0,36,"0",100,"Escape 1 Slope 3 2021",100,"yes",36,0.776234567901235,1.67893416548658,0.198436272445335
"1708",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Crest",1,2,2,0,32,"0",100,"Escape 1 Crest 1 2021",100,"yes",32,0.716796875,1.47168453968547,0.134505618574355
"1709",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Crest",2,2,2,1,41,"0",100,"Escape 1 Crest 2 2021",100,"yes",41,0.773349196906603,1.66782446140621,0.148490123976767
"1710",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","Escape","Escape 1","","Crest",3,2,2,1,37,"0",100,"Escape 1 Crest 3 2021",100,"yes",37,0.683710737764792,1.48033011275182,0.11917025467483
"1711",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","St Crispin","St Crispin 3","","Slope",1,7.5,4,0,22,"90",100,"St Crispin 3 Slope 1 2021",100,"yes",22,0.739669421487603,1.48695465113355,0.148513566266409
"1712",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","St Crispin","St Crispin 3","","Slope",2,9,3,0,14,"45",100,"St Crispin 3 Slope 2 2021",100,"yes",14,0.816326530612245,1.80951425584928,0.152036682800627
"1713",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","St Crispin","St Crispin 3","","Slope",3,9,3,0,9,"90",100,"St Crispin 3 Slope 3 2021",100,"yes",9,0.617283950617284,1.14905969697062,0.100355555163501
"1714",2021,"27/02/21","GBR","Northern Great Barrier Reef","Morgan","St Crispin","St Crispin 3","","Crest",1,1,2,2,40,"0",100,"St Crispin 3 Crest 1 2021",100,"yes",40,0.64125,1.31264882788646,0.0890786296864963
